"","id","date","awnd","pgtm","prcp","snow","snwd","tavg","tmax","tmin","wdf2","wdf5","wsf2","wsf5","wt01","wt02","wt03","wt04","wt05","wt06","wt08","wt09","wt11","wt13","wt14","wt16","wt17","wt18","wt19","wt21","wt22"
"149","USW00014898",2012-02-26,59,NA,0,0,0,NA,56,-67,160,170,143,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","USW00014898",2012-02-27,64,NA,0,0,0,NA,28,-44,280,280,116,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","USW00014898",2012-02-28,31,NA,43,36,0,NA,28,-50,70,70,76,103,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"152","USW00014898",2012-02-29,57,NA,130,10,51,NA,39,0,120,90,116,170,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA
"153","USW00014898",2012-03-01,20,NA,0,0,25,NA,28,0,310,320,63,80,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"154","USW00014898",2012-03-02,41,NA,145,157,0,NA,28,0,310,300,76,103,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"155","USW00014898",2012-03-03,58,NA,20,28,152,NA,6,-61,280,280,103,130,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"156","USW00014898",2012-03-04,26,NA,0,0,152,NA,-39,-106,30,30,58,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"157","USW00014898",2012-03-05,31,NA,0,0,127,NA,-22,-161,180,180,67,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"158","USW00014898",2012-03-06,46,NA,0,0,127,NA,111,-28,210,210,76,107,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","USW00014898",2012-03-07,72,NA,38,0,0,NA,144,50,200,200,116,170,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"160","USW00014898",2012-03-08,70,NA,8,20,0,NA,50,-11,300,310,134,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"161","USW00014898",2012-03-09,47,NA,0,0,0,NA,6,-50,300,300,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","USW00014898",2012-03-10,65,NA,0,0,0,NA,156,-17,190,200,116,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","USW00014898",2012-03-11,41,NA,0,0,0,NA,172,39,200,200,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"164","USW00014898",2012-03-12,45,NA,135,0,0,NA,139,83,180,180,80,107,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"165","USW00014898",2012-03-13,41,NA,0,0,0,NA,156,39,260,270,94,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","USW00014898",2012-03-14,27,NA,0,0,0,NA,239,22,190,210,89,134,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","USW00014898",2012-03-15,36,NA,0,0,0,NA,156,50,50,40,89,107,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"168","USW00014898",2012-03-16,25,NA,0,0,0,NA,211,28,120,140,58,72,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"169","USW00014898",2012-03-17,48,NA,0,0,0,NA,256,122,200,200,107,134,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","USW00014898",2012-03-18,45,NA,0,0,0,NA,261,128,150,150,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","USW00014898",2012-03-19,43,NA,0,0,0,NA,250,128,210,220,98,143,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","USW00014898",2012-03-20,47,NA,0,0,0,NA,267,139,200,190,107,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","USW00014898",2012-03-21,33,NA,0,0,0,NA,278,128,200,210,94,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","USW00014898",2012-03-22,56,NA,0,0,0,NA,194,89,50,50,103,116,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"175","USW00014898",2012-03-23,46,NA,66,0,0,NA,144,83,40,40,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"176","USW00014898",2012-03-24,27,NA,10,0,0,NA,133,83,40,30,67,80,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"177","USW00014898",2012-03-25,38,NA,0,0,0,NA,183,11,50,40,116,148,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"178","USW00014898",2012-03-26,47,NA,0,0,0,NA,61,-17,30,30,98,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","USW00014898",2012-03-27,79,NA,0,0,0,NA,183,28,170,260,143,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"180","USW00014898",2012-03-28,64,NA,0,0,0,NA,144,22,280,280,130,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","USW00014898",2012-03-29,46,NA,0,0,0,NA,67,11,40,40,89,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","USW00014898",2012-03-30,35,NA,140,0,0,NA,39,17,100,100,72,98,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA
"183","USW00014898",2012-03-31,28,NA,0,0,0,NA,61,28,170,170,76,94,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"184","USW00014898",2012-04-01,26,NA,3,0,0,NA,133,39,50,70,67,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"185","USW00014898",2012-04-02,38,NA,0,0,0,NA,122,44,130,130,76,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","USW00014898",2012-04-03,27,NA,36,0,0,NA,150,28,20,10,80,107,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"187","USW00014898",2012-04-04,39,NA,0,0,0,NA,144,6,40,40,112,143,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"188","USW00014898",2012-04-05,52,NA,0,0,0,NA,83,0,50,40,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","USW00014898",2012-04-06,22,NA,0,0,0,NA,139,-28,140,140,58,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","USW00014898",2012-04-07,33,NA,8,0,0,NA,172,-6,270,260,94,107,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"191","USW00014898",2012-04-08,56,NA,0,0,0,NA,156,39,270,270,148,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","USW00014898",2012-04-09,64,NA,0,0,0,NA,122,22,290,300,116,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","USW00014898",2012-04-10,58,NA,0,0,0,NA,56,0,320,310,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","USW00014898",2012-04-11,26,NA,0,0,0,NA,122,-6,120,130,67,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","USW00014898",2012-04-12,18,NA,0,0,0,NA,150,-11,100,130,63,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","USW00014898",2012-04-13,40,NA,0,0,0,NA,161,-11,140,130,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"197","USW00014898",2012-04-14,41,NA,3,0,0,NA,228,100,210,230,76,103,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"198","USW00014898",2012-04-15,53,NA,145,0,0,NA,228,139,180,190,130,174,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"199","USW00014898",2012-04-16,89,NA,0,0,0,NA,206,22,280,250,161,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"200","USW00014898",2012-04-17,28,NA,0,0,0,NA,100,6,150,300,80,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","USW00014898",2012-04-18,50,NA,25,0,0,NA,194,17,280,170,125,156,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"202","USW00014898",2012-04-19,65,NA,226,0,0,NA,100,28,40,40,116,161,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"203","USW00014898",2012-04-20,72,NA,36,0,0,NA,106,17,20,30,116,156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA
"204","USW00014898",2012-04-21,31,NA,0,0,0,NA,111,-6,50,60,67,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","USW00014898",2012-04-22,36,NA,0,0,0,NA,122,0,60,50,80,103,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","USW00014898",2012-04-23,47,NA,0,0,0,NA,161,22,340,350,98,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","USW00014898",2012-04-24,40,NA,0,0,0,NA,194,28,300,300,89,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","USW00014898",2012-04-25,26,NA,23,0,0,NA,139,17,150,90,76,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"209","USW00014898",2012-04-26,51,NA,0,0,0,NA,111,0,20,350,125,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","USW00014898",2012-04-27,25,NA,0,0,0,NA,128,-22,160,160,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","USW00014898",2012-04-28,38,NA,0,0,0,NA,94,11,40,50,76,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","USW00014898",2012-04-29,31,NA,48,0,0,NA,156,-17,110,150,67,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"213","USW00014898",2012-04-30,27,NA,56,0,0,NA,111,56,120,120,67,80,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"214","USW00014898",2012-05-01,35,NA,0,0,0,NA,178,44,150,130,80,103,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"215","USW00014898",2012-05-02,38,NA,193,0,0,NA,267,106,260,280,98,116,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"216","USW00014898",2012-05-03,30,NA,318,0,0,NA,239,139,30,120,98,125,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"217","USW00014898",2012-05-04,81,NA,0,0,0,NA,167,94,40,40,134,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"218","USW00014898",2012-05-05,47,NA,25,0,0,NA,161,83,50,40,107,130,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"219","USW00014898",2012-05-06,36,NA,185,0,0,NA,128,83,90,80,80,112,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"220","USW00014898",2012-05-07,12,NA,0,0,0,NA,183,100,300,310,45,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"221","USW00014898",2012-05-08,40,NA,15,0,0,NA,200,89,270,270,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"222","USW00014898",2012-05-09,34,NA,0,0,0,NA,183,61,330,320,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"223","USW00014898",2012-05-10,23,NA,0,0,0,NA,200,39,190,190,58,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","USW00014898",2012-05-11,44,NA,0,0,0,NA,244,100,200,190,103,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","USW00014898",2012-05-12,27,NA,0,0,0,NA,194,78,350,340,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","USW00014898",2012-05-13,21,NA,0,0,0,NA,228,56,200,180,58,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","USW00014898",2012-05-14,30,NA,0,0,0,NA,267,78,210,250,72,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","USW00014898",2012-05-15,49,NA,0,0,0,NA,267,83,360,290,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","USW00014898",2012-05-16,31,NA,0,0,0,NA,200,44,140,100,89,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","USW00014898",2012-05-17,40,NA,0,0,0,NA,222,61,170,160,94,112,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","USW00014898",2012-05-18,46,NA,0,0,0,NA,289,106,170,170,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","USW00014898",2012-05-19,51,NA,0,0,0,NA,317,144,160,160,112,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","USW00014898",2012-05-20,64,NA,0,0,0,NA,322,133,180,200,134,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","USW00014898",2012-05-21,38,NA,0,0,0,NA,222,72,340,360,98,125,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","USW00014898",2012-05-22,16,NA,0,0,0,NA,228,44,110,120,63,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","USW00014898",2012-05-23,44,NA,0,0,0,NA,261,78,160,160,103,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","USW00014898",2012-05-24,85,NA,5,0,0,NA,294,150,160,160,165,210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"238","USW00014898",2012-05-25,48,NA,0,0,0,NA,256,139,260,270,107,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","USW00014898",2012-05-26,31,NA,79,0,0,NA,228,144,320,320,125,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"240","USW00014898",2012-05-27,55,NA,10,0,0,NA,272,144,140,150,112,139,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"241","USW00014898",2012-05-28,48,NA,38,0,0,NA,306,200,290,330,134,179,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"242","USW00014898",2012-05-29,60,NA,0,0,0,NA,222,133,280,270,125,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","USW00014898",2012-05-30,31,NA,3,0,0,NA,144,83,10,20,80,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"244","USW00014898",2012-05-31,27,NA,0,0,0,NA,144,72,30,30,63,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","USW00014898",2012-06-01,39,NA,0,0,0,NA,161,72,50,50,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","USW00014898",2012-06-02,37,NA,0,0,0,NA,244,106,280,270,125,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"247","USW00014898",2012-06-03,40,NA,0,0,0,NA,289,128,270,270,89,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","USW00014898",2012-06-04,21,NA,0,0,0,NA,239,122,50,60,80,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","USW00014898",2012-06-05,25,NA,0,0,0,NA,228,106,40,40,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","USW00014898",2012-06-06,14,NA,0,0,0,NA,261,83,40,60,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","USW00014898",2012-06-07,17,NA,0,0,0,NA,289,106,260,240,54,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","USW00014898",2012-06-08,39,NA,0,0,0,NA,294,156,270,220,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","USW00014898",2012-06-09,45,NA,0,0,0,NA,333,200,270,250,80,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","USW00014898",2012-06-10,49,NA,0,0,0,NA,333,172,150,200,103,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","USW00014898",2012-06-11,55,NA,0,0,0,NA,311,194,290,310,130,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","USW00014898",2012-06-12,49,NA,0,0,0,NA,228,100,280,270,98,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","USW00014898",2012-06-13,36,NA,0,0,0,NA,244,94,120,140,80,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","USW00014898",2012-06-14,43,NA,0,0,0,NA,250,94,160,130,94,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","USW00014898",2012-06-15,42,NA,0,0,0,NA,339,189,150,150,98,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","USW00014898",2012-06-16,36,NA,13,0,0,NA,300,189,270,270,112,139,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"261","USW00014898",2012-06-17,39,NA,0,0,0,NA,283,161,280,270,80,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
"262","USW00014898",2012-06-18,47,NA,290,0,0,NA,300,189,300,300,134,170,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"263","USW00014898",2012-06-19,38,NA,0,0,0,NA,328,228,160,210,89,130,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","USW00014898",2012-06-20,58,NA,28,0,0,NA,333,211,200,190,112,161,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"265","USW00014898",2012-06-21,48,NA,8,0,0,NA,267,161,260,260,98,116,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"266","USW00014898",2012-06-22,17,NA,79,0,0,NA,261,139,30,10,130,174,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"267","USW00014898",2012-06-23,21,NA,3,0,0,NA,267,122,150,240,54,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"268","USW00014898",2012-06-24,31,NA,15,0,0,NA,283,139,40,30,80,107,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"269","USW00014898",2012-06-25,27,NA,0,0,0,NA,233,89,30,20,72,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","USW00014898",2012-06-26,21,NA,0,0,0,NA,272,100,150,160,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","USW00014898",2012-06-27,35,NA,0,0,0,NA,339,139,190,180,80,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","USW00014898",2012-06-28,31,NA,0,0,0,NA,333,200,320,300,89,107,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"273","USW00014898",2012-06-29,30,NA,0,0,0,NA,306,183,240,240,67,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","USW00014898",2012-06-30,22,NA,0,0,0,NA,322,172,310,310,67,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","USW00014898",2012-07-01,16,NA,0,0,0,NA,322,156,160,150,54,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","USW00014898",2012-07-02,28,NA,0,0,0,NA,333,178,160,150,72,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","USW00014898",2012-07-03,29,NA,71,0,0,NA,328,200,290,280,107,139,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"278","USW00014898",2012-07-04,18,NA,23,0,0,NA,350,222,50,40,139,174,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"279","USW00014898",2012-07-05,22,NA,0,0,0,NA,372,217,300,280,45,63,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"280","USW00014898",2012-07-06,25,NA,0,0,0,NA,350,206,40,50,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","USW00014898",2012-07-07,40,NA,0,0,0,NA,278,183,360,360,116,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","USW00014898",2012-07-08,17,NA,0,0,0,NA,317,156,20,360,80,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"283","USW00014898",2012-07-09,15,NA,18,0,0,NA,294,161,40,40,134,161,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"284","USW00014898",2012-07-10,23,NA,0,0,0,NA,278,150,50,40,54,103,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","USW00014898",2012-07-11,13,NA,0,0,0,NA,311,133,160,170,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","USW00014898",2012-07-12,18,NA,0,0,0,NA,322,144,160,170,67,89,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","USW00014898",2012-07-13,29,NA,0,0,0,NA,333,172,150,140,94,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","USW00014898",2012-07-14,29,NA,0,0,0,NA,322,211,240,250,72,103,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","USW00014898",2012-07-15,22,NA,0,0,0,NA,344,194,360,360,54,67,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"290","USW00014898",2012-07-16,37,NA,0,0,0,NA,367,217,250,240,103,134,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","USW00014898",2012-07-17,39,NA,353,0,0,NA,328,206,350,330,161,219,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"292","USW00014898",2012-07-18,34,NA,104,0,0,NA,272,183,40,30,89,107,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"293","USW00014898",2012-07-19,50,NA,376,0,0,NA,222,167,40,350,98,125,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"294","USW00014898",2012-07-20,19,NA,0,0,0,NA,272,144,240,NA,45,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"295","USW00014898",2012-07-21,30,NA,0,0,0,NA,317,172,270,270,76,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","USW00014898",2012-07-22,22,NA,0,0,0,NA,311,200,60,60,45,130,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"297","USW00014898",2012-07-23,38,NA,0,0,0,NA,339,228,310,310,80,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","USW00014898",2012-07-24,22,NA,0,0,0,NA,289,200,50,40,63,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
